Agent_name,Rollout Depth, Iterations, Winrate
MCTSE,2000,125,22,450,0.8
MCTSE,2000,125,22,450,0.4
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,1.0
MCTSE,2000,125,22,500,1.0
MCTSE,2000,125,22,500,1.0
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,1.0
MCTSE,2000,125,22,500,1.0
MCTSE,2000,125,22,500,1.0
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.6000000000000001
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,1.0
MCTSE,2000,125,22,500,0.8
MCTSE,2000,125,22,500,0.8
MCTSE,2000,150,22,450,0.8
MCTSE,2000,150,22,450,0.4
MCTSE,2000,150,22,450,1.0
MCTSE,2000,150,22,450,0.2
MCTSE,2000,150,22,450,1.0
MCTSE,2000,150,22,450,1.0
MCTSE,2000,150,22,450,0.4
MCTSE,2000,150,22,450,1.0
MCTSE,2000,150,22,450,0.8
MCTSE,2000,150,22,450,0.6
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,0.19999999999999996
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,0.6000000000000001
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,1.0
MCTSE,2000,150,22,500,0.8
MCTSE,2000,150,22,500,0.8
MCTSE,2000,175,22,450,0.8
MCTSE,2000,175,22,450,0.8
MCTSE,2000,175,22,450,1.0
MCTSE,2000,175,22,450,0.8
MCTSE,2000,175,22,450,0.8
MCTSE,2000,175,22,450,1.0
MCTSE,2000,175,22,450,1.0
MCTSE,2000,175,22,450,0.6000000000000001
MCTSE,2000,175,22,450,1.0
MCTSE,2000,175,22,450,0.8
MCTSE,2000,175,22,500,0.8
MCTSE,2000,175,22,500,0.6000000000000001
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,0.8
MCTSE,2000,175,22,500,0.8
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,0.6
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,0.8
MCTSE,2000,175,22,500,0.6
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,0.8
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,1.0
MCTSE,2000,175,22,500,0.8
MCTSE,2000,175,22,500,0.2
MCTSE,2000,175,22,500,1.0
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,450,0.8
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,450,0.8
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,450,1.0
MCTSE,2000,125,23,500,0.8
MCTSE,2000,125,23,500,0.6
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,0.6
MCTSE,2000,125,23,500,0.6000000000000001
MCTSE,2000,125,23,500,0.8
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,0.8
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,1.0
MCTSE,2000,125,23,500,0.6
MCTSE,2000,125,23,500,0.6000000000000001
MCTSE,2000,125,23,500,1.0
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,450,0.6
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,450,1.0
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,450,0.8
MCTSE,2000,150,23,500,0.6000000000000001
MCTSE,2000,150,23,500,0.6000000000000001
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,0.8
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,0.8
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,0.8
MCTSE,2000,150,23,500,0.6000000000000001
MCTSE,2000,150,23,500,0.8
MCTSE,2000,150,23,500,0.8
MCTSE,2000,150,23,500,0.8
MCTSE,2000,150,23,500,0.8
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,1.0
MCTSE,2000,150,23,500,0.8
MCTSE,2000,175,23,450,1.0
MCTSE,2000,175,23,450,1.0
MCTSE,2000,175,23,450,0.8
MCTSE,2000,175,23,450,0.8
MCTSE,2000,175,23,450,0.8
MCTSE,2000,175,23,450,0.6
MCTSE,2000,175,23,450,1.0
MCTSE,2000,175,23,450,0.8
MCTSE,2000,175,23,450,1.0
MCTSE,2000,175,23,450,0.8
MCTSE,2000,175,23,500,0.6
MCTSE,2000,175,23,500,1.0
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.6
MCTSE,2000,175,23,500,1.0
MCTSE,2000,175,23,500,0.4
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.6000000000000001
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,1.0
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,1.0
MCTSE,2000,175,23,500,1.0
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.8
MCTSE,2000,175,23,500,0.6
MCTSE,2000,125,21,550,0.8
MCTSE,2000,125,21,550,1.0
MCTSE,2000,125,21,550,1.0
MCTSE,2000,125,21,550,1.0
MCTSE,2000,125,21,550,0.8
MCTSE,2000,125,21,550,0.8
MCTSE,2000,125,21,550,0.6000000000000001
MCTSE,2000,125,21,550,0.8
MCTSE,2000,125,21,550,0.4
MCTSE,2000,125,21,550,0.6
MCTSE,2000,150,21,550,0.8
MCTSE,2000,150,21,550,1.0
MCTSE,2000,150,21,550,0.8
MCTSE,2000,150,21,550,1.0
MCTSE,2000,150,21,550,0.8
MCTSE,2000,150,21,550,0.8
MCTSE,2000,150,21,550,1.0
MCTSE,2000,150,21,550,0.6000000000000001
MCTSE,2000,150,21,550,1.0
MCTSE,2000,150,21,550,0.6000000000000001
MCTSE,2000,175,21,550,0.8
MCTSE,2000,175,21,550,0.6000000000000001
MCTSE,2000,175,21,550,1.0
MCTSE,2000,175,21,550,0.6000000000000001
MCTSE,2000,175,21,550,1.0
MCTSE,2000,175,21,550,0.8
MCTSE,2000,175,21,550,0.6
MCTSE,2000,175,21,550,0.8
MCTSE,2000,175,21,550,0.8
MCTSE,2000,175,21,550,1.0
MCTSE,2000,125,22,550,0.8
MCTSE,2000,125,22,550,1.0
MCTSE,2000,125,22,550,0.8
MCTSE,2000,125,22,550,0.8
MCTSE,2000,125,22,550,0.8
MCTSE,2000,125,22,550,0.8
MCTSE,2000,125,22,550,1.0
MCTSE,2000,125,22,550,1.0
MCTSE,2000,125,22,550,0.8
MCTSE,2000,125,22,550,0.8
MCTSE,2000,150,22,550,0.8
MCTSE,2000,150,22,550,0.8
MCTSE,2000,150,22,550,1.0
MCTSE,2000,150,22,550,0.8
MCTSE,2000,150,22,550,0.8
MCTSE,2000,150,22,550,0.8
MCTSE,2000,150,22,550,0.8
MCTSE,2000,150,22,550,0.8
MCTSE,2000,150,22,550,1.0
MCTSE,2000,150,22,550,0.8
MCTSE,2000,175,22,550,1.0
MCTSE,2000,175,22,550,0.8
MCTSE,2000,175,22,550,0.8
MCTSE,2000,175,22,550,1.0
MCTSE,2000,175,22,550,1.0
MCTSE,2000,175,22,550,1.0
MCTSE,2000,175,22,550,0.6000000000000001
MCTSE,2000,175,22,550,1.0
MCTSE,2000,175,22,550,0.8
MCTSE,2000,175,22,550,1.0
MCTSE,2000,125,23,550,0.8
MCTSE,2000,125,23,550,1.0
MCTSE,2000,125,23,550,1.0
MCTSE,2000,125,23,550,0.4
MCTSE,2000,125,23,550,1.0
MCTSE,2000,125,23,550,1.0
MCTSE,2000,125,23,550,1.0
MCTSE,2000,125,23,550,0.8
MCTSE,2000,125,23,550,0.8
MCTSE,2000,125,23,550,0.8
MCTSE,2000,150,23,550,1.0
MCTSE,2000,150,23,550,0.8
MCTSE,2000,150,23,550,1.0
MCTSE,2000,150,23,550,1.0
MCTSE,2000,150,23,550,0.6000000000000001
MCTSE,2000,150,23,550,1.0
MCTSE,2000,150,23,550,1.0
MCTSE,2000,150,23,550,1.0
MCTSE,2000,150,23,550,1.0
MCTSE,2000,150,23,550,0.8
MCTSE,2000,175,23,550,1.0
MCTSE,2000,175,23,550,1.0
MCTSE,2000,175,23,550,0.8
MCTSE,2000,175,23,550,1.0
MCTSE,2000,175,23,550,1.0
MCTSE,2000,175,23,550,0.8
MCTSE,2000,175,23,550,0.8
MCTSE,2000,175,23,550,0.8
MCTSE,2000,175,23,550,0.8
MCTSE,2000,175,23,550,0.8
